Unnamed: 0,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC
656,compound_275,compound_210,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.6779875614176003,"(0.7, 0.9]"
284,compound_33,compound_37,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,1.0160130780348102,2.0362121726544498,"(0.9, 1.1]"
760,compound_394,compound_211,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.15490195998574,2.7449688366544502,"(0.5, 0.7]"
889,compound_244,compound_243,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCC)cc1,3.55484008789063,3.60205999132796,"(-0.1, 0.1]"
97,compound_197,compound_389,CCCCCCCCCCN(C)C(=O)COCOCOCO,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.8894102897007503,3.39794000867204,"(0.5, 0.7]"
316,compound_222,compound_42,CCCCCCCCOCCO,CCCCCCCCC(O)CO,2.30980391997149,2.63827216398241,"(0.3, 0.5]"
791,compound_234,compound_45,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,1.95900230757651,2.54698760887855,"(0.5, 0.7]"
1189,compound_171,compound_170,CCCCCCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCO,4.19382002601611,5.397940008672039,"(1.1, 1.3]"
969,compound_241,compound_254,CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCCOCCOCC,3.82390874094432,3.88605664769316,"(-0.1, 0.1]"
902,compound_46,compound_257,CCCCCCCCC=COOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCC,2.52592949678496,3.60205999132796,"(0.9, 1.1]"
349,compound_210,compound_49,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCC(O)NCCOCCO,2.6779875614176003,3.58502665202918,"(0.9, 1.1]"
335,compound_399,compound_42,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCC(O)CO,1.6382721639824098,2.63827216398241,"(0.9, 1.1]"
837,compound_141,compound_138,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,5.69897000433602,5.77006231409207,"(-0.1, 0.1]"
1201,compound_175,compound_172,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,4.05365228652954,4.06048074738138,"(-0.1, 0.1]"
665,compound_263,compound_220,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,2.1739900222089,"(0.1, 0.3]"
993,compound_240,compound_239,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCCOCC)cc1,3.88605664769316,4.01322826573376,"(0.1, 0.3]"
1247,compound_24,compound_269,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.5701470375061041,1.1322953701019298,"(0.5, 0.7]"
917,compound_236,compound_259,CCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCCOCC,1.88605664769316,3.52302353424047,"(1.5, 1.7]"
113,compound_349,compound_331,CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,CCCCCCC(=O)OCC(O)C(O)C(O)CO,1.23657200643706,2.0,"(0.7, 0.9]"
749,compound_281,compound_279,CCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.921180816901151,1.33695902510603,"(0.3, 0.5]"
1194,compound_174,compound_171,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCOCCOCCOCCOCCOCCO,3.96257350205938,4.19382002601611,"(0.1, 0.3]"
1224,compound_156,compound_154,CCCCCCCCCCCCCON(C)CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,3.18701983396052,4.5686362358410095,"(1.3, 1.5]"
618,compound_397,compound_407,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,2.23657200643706,2.744727494896689,"(0.5, 0.7]"
933,compound_256,compound_253,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCCOCC,3.6779875614176,4.01300446027562,"(0.3, 0.5]"
596,compound_332,compound_345,CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCC(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.92081875395238,2.3467874862246605,"(0.3, 0.5]"
1261,compound_330,compound_328,CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(C)CCCC(C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.82390874094432,2.39794000867204,"(0.5, 0.7]"
495,compound_294,compound_295,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,0.0409586076789063,1.0,"(0.9, 1.1]"
1112,compound_401,compound_237,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCSCC(CO)OCC(O)CO,1.7958800173440803,2.07099001450604,"(0.1, 0.3]"
861,compound_150,compound_151,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,5.04599883231843,5.04599883231843,"(-0.1, 0.1]"
1081,compound_225,compound_200,CCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,2.0362121726544498,3.11918640771921,"(0.9, 1.1]"
641,compound_284,compound_220,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.7449688366544491,2.1739900222089,"(1.3, 1.5]"
262,compound_321,compound_324,OCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.43203309317685,4.58502665202918,"(0.1, 0.3]"
1088,compound_249,compound_244,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.55484008789063,"(-0.1, 0.1]"
816,compound_232,compound_408,CCCCCCCCOOCCOCCOCC,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.12499664639996,2.92081875395238,"(0.7, 0.9]"
793,compound_45,compound_241,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,2.54698760887855,3.82390874094432,"(1.1, 1.3]"
754,compound_284,compound_279,CCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,0.7449688366544491,1.33695902510603,"(0.5, 0.7]"
964,compound_255,compound_240,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,3.82390874094432,3.88605664769316,"(-0.1, 0.1]"
481,compound_237,compound_223,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOCCOCCOCCO,2.07099001450604,2.30980391997149,"(0.1, 0.3]"
953,compound_234,compound_241,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,1.95900230757651,3.82390874094432,"(1.7, 1.9]"
676,compound_264,compound_275,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,1.7958800173440803,"(-0.1, 0.1]"
1000,compound_203,compound_389,CCCCCCCCCCOOCCOCCOCC,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,3.2219935385764904,3.39794000867204,"(0.1, 0.3]"
636,compound_270,compound_220,CCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.0,2.1739900222089,"(0.1, 0.3]"
331,compound_223,compound_42,CCCCCCCCOCCOCCOCCO,CCCCCCCCC(O)CO,2.30980391997149,2.63827216398241,"(0.3, 0.5]"
943,compound_273,compound_205,CCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCC,1.01700554534134,3.10001543745061,"(1.9, 2.1]"
580,compound_313,compound_310,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,COCCOCCOCCOCCOCCOCCOCCOCCCSCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,3.8386319977650296,4.2806687130162695,"(0.3, 0.5]"
508,compound_294,compound_234,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCCCCCOOCCOCCOCCOCCOCC,0.0409586076789063,1.95900230757651,"(1.9, 2.1]"
231,compound_400,compound_222,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCO,1.69897000433602,2.30980391997149,"(0.5, 0.7]"
42,compound_419,compound_422,CCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCOC([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,0.920818753952375,1.23657200643706,"(0.3, 0.5]"
787,compound_45,compound_206,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCCOCC,2.54698760887855,3.04599883231843,"(0.3, 0.5]"
819,compound_241,compound_238,CCCCCCCCc1ccc(OCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCC)cc1,3.82390874094432,3.88605664769316,"(-0.1, 0.1]"
77,compound_63,compound_64,CCCCCCCCCCCC(=O)N(CCO)CCO,CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.57839607313017,3.85725331306458,"(0.1, 0.3]"
1011,compound_283,compound_274,CCCCOOCCOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCCOCCOCC,0.110026361596004,1.16399254087447,"(0.9, 1.1]"
770,compound_33,compound_30,CCCCC=COOCCOCCOCCOCCOCCOCC,CCCCC(CCCC)C(O)OCCOCCOCCOCCOCCOCC,1.0160130780348102,2.50863830616573,"(1.3, 1.5]"
503,compound_294,compound_33,CCOCCOCCOCCOCCOCCOC(O)C(C)C,CCCCC=COOCCOCCOCCOCCOCCOCC,0.0409586076789063,1.0160130780348102,"(0.9, 1.1]"
375,compound_389,compound_59,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(O)CCO,3.39794000867204,3.73015451431274,"(0.3, 0.5]"
810,compound_232,compound_203,CCCCCCCCOOCCOCCOCC,CCCCCCCCCCOOCCOCCOCC,2.12499664639996,3.2219935385764904,"(0.9, 1.1]"
1178,compound_163,compound_185,CCCCCCCCCCCCN(C)C.Cl,CCCCCCCCCCCCOOCCOCCOCC,2.59598588943481,4.2839966563652006,"(1.5, 1.7]"
637,compound_275,compound_220,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.1739900222089,"(0.3, 0.5]"
278,compound_29,compound_37,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCC(O)OCCOCCOCCOCCOCC,0.0969100130080563,2.0362121726544498,"(1.9, 2.1]"
1047,compound_400,compound_223,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCOCCOCCO,1.69897000433602,2.30980391997149,"(0.5, 0.7]"
627,compound_405,compound_406,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,2.07058107428571,3.42021640338319,"(1.3, 1.5]"
694,compound_271,compound_265,CCCCCCOOCCOCCOCC,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,0.980053318321158,2.02701077314465,"(0.9, 1.1]"
1106,compound_399,compound_406,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@@H](O)CO,1.6382721639824098,3.42021640338319,"(1.7, 1.9]"
69,compound_201,compound_57,CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.04575749056068,3.3010299956639804,"(0.1, 0.3]"
1140,compound_382,compound_203,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCOOCCOCCOCC,3.22184874961636,3.2219935385764904,"(-0.1, 0.1]"
669,compound_275,compound_263,CCCCCCSC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.03602339000339,"(0.1, 0.3]"
868,compound_245,compound_258,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccccc1OOCCOCCOCCOCCOCCOCCOCCOCC,3.55284196865778,3.5529971015338395,"(-0.1, 0.1]"
1003,compound_253,compound_252,CCCCCCCCc1ccccc1OOCCOCCOCC,CCCCCCCCc1ccccc1OOCCOCC,4.01300446027562,4.11599807523121,"(0.1, 0.3]"
756,compound_228,compound_211,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.35704112059021,2.7449688366544502,"(0.3, 0.5]"
37,compound_412,compound_380,CCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,1.23657200643706,2.744727494896689,"(1.5, 1.7]"
373,compound_198,compound_59,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CCO,3.09199779882745,3.73015451431274,"(0.5, 0.7]"
448,compound_190,compound_87,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.5686362358410095,"(0.5, 0.7]"
260,compound_322,compound_324,OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCOCCSCCOCCSCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.55299710153384,4.58502665202918,"(-0.1, 0.1]"
789,compound_45,compound_242,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCC)cc1,2.54698760887855,3.67778070526608,"(1.1, 1.3]"
553,compound_414,compound_387,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.17392519729917,4.48148606012211,"(2.3, 2.5]"
355,compound_52,compound_214,CCCCCCCCCC(O)OCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCC,3.1674910872937594,3.3769575657536204,"(0.1, 0.3]"
82,compound_63,compound_354,CCCCCCCCCCCC(=O)N(CCO)CCO,CCCCCCCCCCCC(=O)N(C)CC(O)CO,3.57839607313017,3.6382721639824105,"(-0.1, 0.1]"
738,compound_280,compound_278,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,1.23702150913226,"(-0.1, 0.1]"
169,compound_29,compound_234,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCOOCCOCCOCCOCCOCC,0.0969100130080563,1.95900230757651,"(1.7, 1.9]"
383,compound_198,compound_60,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CO,3.09199779882745,3.74496883665445,"(0.5, 0.7]"
951,compound_234,compound_205,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCCCOOCCOCCOCCOCCOCC,1.95900230757651,3.10001543745061,"(1.1, 1.3]"
646,compound_220,compound_223,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCOCCOCCOCCO,2.1739900222089,2.30980391997149,"(0.1, 0.3]"
582,compound_20,compound_28,CC(C)COCCOCCOCCOCCOCCOCCO,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,0.37577748298645,1.03120172023773,"(0.5, 0.7]"
162,compound_29,compound_27,CCCC(O)OCCOCCOCCOCCOCCOCC,CCCC(CCC)C(O)OCCOCCOCCOCCOCCOCC,0.0969100130080563,1.6382721639824098,"(1.5, 1.7]"
393,compound_70,compound_73,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(O)OCCOCC,3.39804859586648,4.48148606012211,"(0.9, 1.1]"
366,compound_54,compound_215,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,CCCCCCCCCc1ccccc1OOCCOCCOCCOCCOCC,3.04575749056068,3.32799455497705,"(0.1, 0.3]"
1157,compound_277,compound_200,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCO,0.7546094655990601,3.11918640771921,"(2.3, 2.5]"
265,compound_338,compound_36,CCCCCCCC(O)CO,CCCCCCCC(O)OCCOCCOCC,2.30980391997149,2.30980391997149,"(-0.1, 0.1]"
989,compound_254,compound_239,CCCCCCCCc1ccccc1OOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCCOCC)cc1,3.88605664769316,4.01322826573376,"(0.1, 0.3]"
175,compound_28,compound_201,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,3.04575749056068,"(1.9, 2.1]"
150,compound_295,compound_38,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,2.00436480540245,"(0.9, 1.1]"
14,compound_391,compound_380,CCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,CCCCCCCCCCOC(=O)C([C@@H](O)C(O)[C@@H](O)CO)[C@@H](O)CO,2.35654732351381,2.744727494896689,"(0.3, 0.5]"
611,compound_237,compound_397,CCCCCCCCSCC(CO)OCC(O)CO,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,2.07099001450604,2.23657200643706,"(0.1, 0.3]"
1240,compound_130,compound_129,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,5.15490195998574,5.44381237030029,"(0.1, 0.3]"
210,compound_219,compound_222,CCCCCCCCOC(CO)CO,CCCCCCCCOCCO,2.2841155529022203,2.30980391997149,"(-0.1, 0.1]"
326,compound_405,compound_42,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCC(O)CO,2.07058107428571,2.63827216398241,"(0.5, 0.7]"
777,compound_35,compound_45,CCCCCCC=COOCCOCCOCCOCCOCCOCC,CCCCCCCCC=COOCCOCCOCCOCCOCCOCC,1.6699922991272398,2.54698760887855,"(0.7, 0.9]"
567,compound_398,compound_231,CCCCCCCCOC[C@@H](O)CO,CCCCCCCCOOCC,2.23657200643706,2.3099812192113,"(-0.1, 0.1]"
895,compound_245,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.55284196865778,3.55484008789063,"(-0.1, 0.1]"
560,compound_400,compound_398,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC[C@@H](O)CO,1.69897000433602,2.23657200643706,"(0.5, 0.7]"
686,compound_264,compound_265,CCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.74496883665445,2.02701077314465,"(0.1, 0.3]"
1020,compound_266,compound_418,CCCCCCOCCOCCOCCO,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.0,1.92081875395238,"(0.9, 1.1]"
512,compound_207,compound_61,CCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCC(O)OCCOCCOCCOCCOCCOCCOCCOCC,3.01497791789047,3.52287874528034,"(0.5, 0.7]"
194,compound_400,compound_337,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCC(CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.69897000433602,2.07058107428571,"(0.3, 0.5]"
1075,compound_226,compound_224,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.00436480540245,2.08884572982788,"(-0.1, 0.1]"
1044,compound_269,compound_424,CCCCCCOCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.1322953701019298,1.88605664769316,"(0.7, 0.9]"
1079,compound_269,compound_225,CCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,1.1322953701019298,2.0362121726544498,"(0.9, 1.1]"
85,compound_354,compound_73,CCCCCCCCCCCC(=O)N(C)CC(O)CO,CCCCCCCCCCCC(O)OCCOCC,3.6382721639824105,4.48148606012211,"(0.7, 0.9]"
1030,compound_417,compound_407,CCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,CCCCCCCCSC[C@@H](O)[C@@H](O)[C@H](O)CO,1.74472749489669,2.744727494896689,"(0.9, 1.1]"
157,compound_295,compound_274,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCOOCCOCCOCCOCCOCCOCC,1.0,1.16399254087447,"(0.1, 0.3]"
950,compound_234,compound_238,CCCCCCCCOOCCOCCOCCOCCOCC,CCCCCCCCc1ccc(OCCOCC)cc1,1.95900230757651,3.88605664769316,"(1.9, 2.1]"
250,compound_402,compound_222,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCCO,2.22184874961636,2.30980391997149,"(-0.1, 0.1]"
1013,compound_266,compound_414,CCCCCCOCCOCCOCCO,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,1.0,2.17392519729917,"(1.1, 1.3]"
98,compound_384,compound_197,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCN(C)C(=O)COCOCOCO,2.69897000433602,2.8894102897007503,"(0.1, 0.3]"
605,compound_405,compound_404,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.07058107428571,3.27572413039921,"(1.1, 1.3]"
1035,compound_267,compound_269,CCCCCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCOCCOCCOCCO,0.934628784656525,1.1322953701019298,"(0.1, 0.3]"
685,compound_265,compound_263,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,2.03602339000339,"(-0.1, 0.1]"
1108,compound_399,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.6382721639824098,2.92081875395238,"(1.1, 1.3]"
681,compound_265,compound_414,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,2.02701077314465,2.17392519729917,"(0.1, 0.3]"
937,compound_242,compound_240,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCC)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCC)cc1,3.67778070526608,3.88605664769316,"(0.1, 0.3]"
3,compound_287,compound_290,CCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.82390874094432,4.04599883231843,"(0.1, 0.3]"
391,compound_70,compound_64,CCCCCCCCCCCC(O)NCCOCCO,CCCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.39804859586648,3.85725331306458,"(0.3, 0.5]"
112,compound_47,compound_58,CCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,CCCCCCCCCCC(=O)OC(C)C(=O)NCCCN(C)C,3.53589701652527,3.82939291000366,"(0.1, 0.3]"
844,compound_140,compound_137,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCCCCCOOCCOCCOCCOCCOCCOCC,5.6779875614176,5.779891911959949,"(0.1, 0.3]"
944,compound_273,compound_272,CCCCCCOOCCOCCOCCOCCOCC,CCCCCCOOCCOCCOCCOCC,1.01700554534134,1.0319842860063602,"(-0.1, 0.1]"
324,compound_42,compound_404,CCCCCCCCC(O)CO,CCCCCCCCSC1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,2.63827216398241,3.27572413039921,"(0.5, 0.7]"
1021,compound_267,compound_266,CCCCCCOCCOCCOCCOCCO,CCCCCCOCCOCCOCCO,0.934628784656525,1.0,"(-0.1, 0.1]"
5,compound_291,compound_290,CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCOCCOCCOC(=O)C(N)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.85387196432176,4.04599883231843,"(1.1, 1.3]"
151,compound_295,compound_54,CCOCCOCCOCCOCCOCCOC(O)C(CC)CC,CCCCCCCCCC(O)OCCOCCOCCOCCOCCOCC,1.0,3.04575749056068,"(1.9, 2.1]"
839,compound_191,compound_190,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCCOCC,CCCCCCCCCCCCOOCCOCCOCCOCCOCCOCCOCCOCC,4.0,4.0,"(-0.1, 0.1]"
